,timestamp,wspd_db,wdir_db,pres_db,rhum_db,prcp_db
4228,1678338000,,,,95.0,0.0
4229,1678345200,9.3,75.0,995.3,,
4230,1678356000,11.1,116.0,995.3,,
4231,1678366800,,,,100.0,0.8
4232,1678381200,9.3,157.0,989.7,,
4233,1678384800,9.3,155.0,989.1,,
4234,1678392000,,,,100.0,0.7
4235,1678399200,9.3,131.0,986.3,97.0,0.0
4236,1678424400,22.2,355.0,985.0,,
4237,1678428000,25.9,355.0,986.7,,
4238,1678446000,,,,91.0,0.8
4239,1678471200,13.0,337.0,1009.8,73.0,0.0
4240,1678474800,9.3,332.0,1010.2,75.0,0.0
4241,1678482000,,,,82.0,0.0
4242,1678503600,5.5,91.0,1009.7,,
4243,1678507200,3.7,78.0,1009.6,,
4244,1678525200,,,,80.0,0.0
4245,1678532400,13.0,150.0,1010.5,65.0,0.0
4246,1678539600,14.8,160.0,1010.3,64.0,0.0
4247,1678546800,16.7,156.0,1009.7,,
4248,1678557600,13.0,144.0,1008.9,,
4249,1678564800,,,,88.0,0.0
4250,1678593600,16.7,241.0,1006.0,,
4251,1678600800,,,,94.0,0.0
4252,1678647600,22.2,213.0,1003.2,,
4253,1678665600,29.6,222.0,997.3,,
4254,1678708800,,,,69.0,0.0
4255,1678726800,35.2,230.0,988.0,,
4256,1678734000,,,,77.0,0.0
4257,1678744800,,,,81.0,0.0
4258,1678834800,11.1,261.0,1013.1,,
4259,1678870800,9.3,194.0,1017.7,83.0,0.0
4260,1678878000,13.0,191.0,1017.1,,
4261,1678885200,,,,66.0,0.0
4262,1678917600,18.5,166.0,1012.1,,
4263,1678957200,20.4,204.0,1007.3,,
4264,1678960800,,,,86.0,0.0
4265,1678968000,22.2,204.0,1006.2,,
4266,1679004000,,,,83.0,0.0
4267,1679025600,,,,94.0,0.0
4268,1679061600,16.7,208.0,1003.9,,
4269,1679086800,,,,90.0,0.0
4270,1679108400,,,,92.0,0.0
4271,1679115600,9.3,158.0,1005.1,,
4272,1679126400,11.1,157.0,1005.7,92.0,0.3
4273,1679144400,9.3,197.0,1005.7,,
4274,1679151600,9.3,241.0,1006.1,,
4275,1679155200,9.3,256.0,1006.1,,
4276,1679187600,13.0,271.0,1010.5,,
4277,1679191200,13.0,291.0,1011.0,,
4278,1679209200,,,,91.0,0.0
4279,1679216400,,,,84.0,0.0
4280,1679230800,14.8,304.0,1017.1,65.0,0.0
4281,1679241600,,,,61.0,0.0
4282,1679292000,,,,88.0,0.0
4283,1679302800,,,,90.0,0.0
4284,1679320800,,,,89.0,0.0
4285,1679331600,,,,87.0,0.0
4286,1679364000,,,,92.0,0.0
4287,1679367600,14.8,193.0,1011.3,92.0,0.0
4288,1679371200,13.0,199.0,1010.8,92.0,0.0
4289,1679396400,,,,79.0,0.0
4290,1679414400,,,,72.0,0.0
4291,1679418000,,,,73.0,0.0
4292,1679421600,22.2,227.0,1007.3,,
4293,1679425200,,,,77.0,0.0
4294,1679428800,20.4,220.0,1006.8,80.0,0.0
4295,1679432400,,,,80.0,0.0
4296,1679436000,,,,82.0,0.0
4297,1679464800,25.9,213.0,999.9,,
4298,1679468400,25.9,218.0,1000.0,,
4299,1679472000,,,,86.0,0.0
4300,1679482800,,,,79.0,0.0
4301,1679486400,24.1,233.0,1001.0,,
4302,1679490000,,,,70.0,0.0
4303,1679518800,24.1,211.0,997.7,,
4304,1679526000,25.9,217.0,997.2,,
4305,1679533200,24.1,222.0,997.2,,
4306,1679551200,18.5,214.0,998.8,88.0,0.0
4307,1679562000,25.9,221.0,999.3,,
4308,1679569200,29.6,225.0,999.2,,
4309,1679590800,,,,79.0,1.2
4310,1679594400,,,,82.0,1.9
4311,1679608800,18.5,222.0,994.4,,
4312,1679626800,,,,90.0,0.0
4313,1679637600,,,,91.0,0.0
4314,1679641200,,,,90.0,0.0
4315,1679684400,24.1,236.0,998.7,77.0,0.0
4316,1679688000,,,,79.0,0.0
4317,1679691600,,,,81.0,0.0
4318,1679706000,25.9,237.0,999.7,,
4319,1679713200,25.9,239.0,1000.0,,
4320,1679724000,,,,78.0,0.0
4321,1679734800,31.5,258.0,1002.9,,
4322,1679742000,35.2,265.0,1003.9,65.0,0.2
4323,1679770800,16.7,244.0,1007.1,,
4324,1679792400,9.3,146.0,1002.5,,
4325,1679796000,,,,91.0,0.8
4326,1679810400,,,,96.0,0.5
4327,1679821200,13.0,17.0,1002.0,,
4328,1679835600,,,,81.0,0.1
4329,1679868000,,,,87.0,0.0
4330,1679893200,,,,87.0,0.0
4331,1679911200,7.4,332.0,1026.2,,
4332,1679918400,9.3,319.0,1026.7,51.0,0.0
4333,1679929200,,,,51.0,0.0
4334,1679936400,9.3,138.0,1026.3,57.0,0.0
4335,1679943600,9.3,136.0,1026.3,,
4336,1679947200,,,,72.0,0.0
4337,1679950800,,,,75.0,0.0
4338,1679961600,,,,80.0,0.0
4339,1679983200,,,,84.0,0.4
4340,1680026400,16.7,196.0,1014.2,84.0,0.0
4341,1680037200,,,,94.0,0.0
4342,1680040800,13.0,202.0,1013.5,,
4343,1680048000,13.0,210.0,1013.0,,
4344,1680051600,11.1,213.0,1012.7,96.0,0.0
4345,1680055200,11.1,209.0,1012.4,,
4346,1680058800,11.1,203.0,1012.2,99.0,0.0
4347,1680062400,,,,100.0,0.0
4348,1680069600,13.0,191.0,1011.5,99.0,0.0
4349,1680073200,13.0,191.0,1011.2,,
4350,1680091200,,,,81.0,0.0
4351,1680112800,,,,83.0,0.0
4352,1680120000,18.5,214.0,1003.4,,
4353,1680123600,,,,88.0,0.1
4354,1680130800,24.1,222.0,1002.4,,
4355,1680141600,,,,90.0,0.2
4356,1680148800,,,,90.0,0.0
4357,1680156000,,,,87.0,0.0
4358,1680159600,24.1,232.0,1004.5,,
4359,1680181200,,,,69.0,0.3
4360,1680184800,,,,69.0,0.3
4361,1680238800,,,,89.0,1.1
4362,1680253200,24.1,243.0,985.1,,
4363,1680256800,25.9,248.0,985.1,,
4364,1680260400,,,,95.0,1.3
4365,1680264000,,,,95.0,0.6
4366,1680303600,20.4,300.0,997.5,,
4367,1680314400,16.7,314.0,999.8,,
4368,1680318000,14.8,309.0,1001.0,,
4369,1680328800,14.8,327.0,1002.7,,
4370,1680346800,,,,80.0,0.1
4371,1680354000,20.4,342.0,1007.9,,
4372,1680368400,,,,80.0,0.0
4373,1680372000,20.4,352.0,1012.7,,
4374,1680386400,,,,88.0,0.0
4375,1680393600,,,,88.0,0.0
4376,1680426000,,,,75.0,0.0
4377,1680458400,16.7,49.0,1030.0,,
4378,1680462000,14.8,53.0,1030.6,,
4379,1680465600,,,,75.0,0.0
4380,1680480000,,,,91.0,0.0
4381,1680483600,11.1,25.0,1031.5,92.0,0.0
4382,1680487200,,,,93.0,0.0
4383,1680508800,,,,77.0,0.0
4384,1680519600,,,,57.0,0.0
4385,1680537600,,,,51.0,0.0
4386,1680580800,,,,90.0,0.0
4387,1680584400,,,,87.0,0.0
4388,1680631200,9.3,144.0,1025.8,,
4389,1680638400,9.3,154.0,1026.0,,
4390,1680652800,,,,86.0,0.0
4391,1680656400,,,,87.0,0.0
4392,1680660000,7.4,175.0,1024.0,,
4393,1680681600,11.1,191.0,1022.3,,
4394,1680706800,11.1,209.0,1019.1,61.0,0.0
4395,1680732000,13.0,193.0,1016.0,,
4396,1680775200,,,,79.0,0.2
4397,1680782400,,,,72.0,1.6
4398,1680786000,,,,69.0,2.7
4399,1680796800,,,,70.0,2.4
4400,1680800400,16.7,305.0,1015.6,74.0,0.0
4401,1680807600,,,,80.0,0.0
4402,1680811200,13.0,302.0,1017.7,,
4403,1680814800,,,,82.0,0.0
4404,1680818400,,,,84.0,0.0
4405,1680825600,13.0,312.0,1018.9,,
4406,1680829200,,,,87.0,0.0
4407,1680832800,,,,89.0,0.0
4408,1680843600,9.3,323.0,1020.2,91.0,0.0
4409,1680854400,11.1,341.0,1021.4,,
4410,1680872400,9.3,345.0,1021.2,,
4411,1680883200,,,,54.0,0.0
4412,1680904800,5.5,121.0,1023.9,,
4413,1680908400,5.5,126.0,1024.2,,
4414,1680912000,,,,90.0,0.0
4415,1680926400,3.7,144.0,1025.2,,
4416,1680930000,3.7,132.0,1025.6,,
4417,1680933600,3.7,124.0,1026.1,,
4418,1680937200,5.5,105.0,1026.5,83.0,0.0
4419,1680944400,3.7,83.0,1026.8,,
4420,1680948000,5.5,76.0,1026.7,60.0,0.0
4421,1680955200,7.4,66.0,1026.2,,
4422,1680980400,9.3,122.0,1026.0,,
4423,1680998400,7.4,107.0,1025.5,,
4424,1681002000,7.4,107.0,1025.2,,
4425,1681012800,7.4,105.0,1024.3,95.0,0.0
4426,1681016400,7.4,117.0,1024.1,,
4427,1681030800,11.1,141.0,1022.8,,
4428,1681034400,,,,62.0,0.0
4429,1681048800,,,,51.0,0.0
4430,1681077600,13.0,154.0,1016.6,,
4431,1681110000,,,,91.0,1.6
4432,1681135200,29.6,248.0,1007.5,,
4433,1681142400,27.8,257.0,1007.6,,
4434,1681174800,20.4,254.0,1011.9,,
4435,1681196400,,,,76.0,0.0
4436,1681243200,27.8,203.0,998.9,,
4437,1681272000,14.8,228.0,997.3,,
4438,1681279200,,,,82.0,0.0
4439,1681300800,,,,61.0,0.1
4440,1681304400,,,,67.0,0.0
4441,1681333200,22.2,266.0,991.4,85.0,0.0
4442,1681351200,25.9,268.0,997.6,82.0,0.0
4443,1681354800,22.2,270.0,998.8,,
4444,1681365600,22.2,262.0,1000.6,76.0,0.0
4445,1681369200,,,,73.0,0.0
4446,1681380000,,,,52.0,0.0
4447,1681423200,,,,80.0,0.0
4448,1681441200,7.4,158.0,1004.6,,
4449,1681459200,13.0,144.0,1003.5,,
4450,1681466400,,,,73.0,0.2
4451,1681477200,18.5,143.0,1003.7,,
4452,1681524000,16.7,349.0,1011.3,97.0,0.0
4453,1681527600,14.8,342.0,1011.8,,
4454,1681542000,18.5,350.0,1016.1,,
4455,1681563600,13.0,12.0,1020.8,,
4456,1681588800,,,,86.0,0.0
4457,1681592400,,,,88.0,0.0
4458,1681610400,5.5,159.0,1025.9,,
4459,1681617600,5.5,179.0,1026.1,,
4460,1681628400,5.5,195.0,1026.7,,
4461,1681632000,5.5,201.0,1026.8,,
4462,1681639200,5.5,255.0,1026.2,62.0,0.0
4463,1681664400,,,,64.0,0.0
4464,1681668000,,,,69.0,0.0
4465,1681689600,5.5,122.0,1026.9,,
4466,1681711200,,,,89.0,0.0
4467,1681747200,14.8,81.0,1028.1,,
4468,1681750800,,,,68.0,0.0
4469,1681801200,22.2,36.0,1028.5,,
4470,1681812000,25.9,53.0,1028.2,,
4471,1681815600,25.9,57.0,1027.5,,
4472,1681837200,20.4,60.0,1026.8,,
4473,1681844400,,,,79.0,0.0
4474,1681866000,14.8,39.0,1026.3,,
4475,1681869600,14.8,42.0,1026.1,,
4476,1681884000,,,,91.0,0.0
4477,1681898400,,,,68.0,0.0
4478,1681905600,,,,60.0,0.0
4479,1681923600,,,,59.0,0.0
4480,1681934400,,,,71.0,0.0
4481,1681952400,14.8,39.0,1024.4,,
4482,1681959600,14.8,47.0,1024.1,,
4483,1681963200,14.8,37.0,1024.0,,
4484,1681981200,,,,51.0,0.0
4485,1681988400,27.8,36.0,1021.2,,
4486,1681995600,29.6,36.0,1019.4,,
4487,1682002800,27.8,40.0,1018.5,,
4488,1682035200,14.8,21.0,1017.4,,
4489,1682046000,13.0,17.0,1015.7,94.0,0.0
4490,1682056800,,,,95.0,0.1
4491,1682128800,,,,97.0,0.0
4492,1682136000,3.7,192.0,1006.6,,
4493,1682139600,3.7,184.0,1006.4,,
4494,1682161200,,,,57.0,0.0
4495,1682164800,,,,54.0,0.0
4496,1682168400,,,,54.0,0.0
4497,1682193600,11.1,161.0,1004.4,,
4498,1682200800,,,,85.0,0.0
4499,1682208000,,,,90.0,0.0
4500,1682215200,14.8,196.0,1002.0,,
4501,1682218800,13.0,196.0,1001.4,93.0,0.0
4502,1682247600,9.3,254.0,1000.0,,
4503,1682251200,11.1,265.0,999.9,,
4504,1682269200,,,,76.0,0.0
4505,1682287200,,,,92.0,0.0
4506,1682290800,14.8,299.0,1005.5,93.0,0.0
4507,1682312400,11.1,307.0,1009.2,,
4508,1682330400,,,,66.0,0.0
4509,1682334000,11.1,310.0,1010.8,66.0,0.0
4510,1682359200,,,,82.0,1.6
4511,1682366400,,,,86.0,1.5
4512,1682373600,14.8,19.0,1014.2,,
4513,1682384400,13.0,4.0,1016.2,,
4514,1682424000,11.1,9.0,1019.3,47.0,0.0
4515,1682434800,9.3,64.0,1019.1,,
4516,1682438400,9.3,84.0,1019.0,,
4517,1682442000,9.3,105.0,1019.0,,
4518,1682452800,9.3,121.0,1019.6,,
4519,1682456400,7.4,123.0,1019.9,,
4520,1682478000,,,,86.0,0.0
4521,1682499600,13.0,131.0,1018.6,,
4522,1682532000,,,,66.0,0.0
4523,1682568000,,,,86.0,0.0
4524,1682607600,16.7,123.0,1013.7,73.0,1.5
4525,1682622000,,,,91.0,1.8
4526,1682625600,14.8,130.0,1010.3,,
4527,1682629200,,,,94.0,0.6
4528,1682647200,,,,99.0,0.1
4529,1682672400,,,,83.0,0.0
4530,1682676000,,,,80.0,0.1
4531,1682712000,,,,83.0,0.0
4532,1682719200,,,,90.0,0.0
4533,1682726400,,,,91.0,0.0
4534,1682751600,7.4,81.0,1020.8,,
4535,1682758800,5.5,106.0,1021.1,62.0,0.0
4536,1682784000,11.1,132.0,1020.8,,
4537,1682805600,,,,86.0,0.0
4538,1682838000,,,,79.0,0.0
4539,1682859600,13.0,177.0,1020.3,,
4540,1682877600,,,,68.0,0.0
4541,1682881200,,,,74.0,0.3
4542,1682892000,,,,80.0,0.0
4543,1682931600,,,,75.0,0.1
4544,1682938800,14.8,313.0,1017.3,,
4545,1682946000,14.8,312.0,1017.8,,
4546,1682956800,,,,65.0,0.3
4547,1682964000,11.1,333.0,1019.5,,
4548,1682978400,,,,86.0,0.0
4549,1682985600,9.3,353.0,1023.0,,
4550,1682989200,9.3,359.0,1023.4,,
4551,1682992800,9.3,15.0,1023.8,,
4552,1682996400,7.4,26.0,1024.2,94.0,0.0
4553,1683000000,7.4,32.0,1024.8,,
4554,1683007200,9.3,59.0,1025.8,,
4555,1683010800,9.3,75.0,1026.2,84.0,0.0
4556,1683046800,,,,70.0,0.0
4557,1683054000,,,,77.0,0.0
4558,1683068400,9.3,98.0,1028.9,,
4559,1683079200,,,,91.0,0.0
4560,1683093600,13.0,79.0,1028.1,82.0,0.0
4561,1683100800,14.8,93.0,1027.6,,
4562,1683118800,20.4,92.0,1025.1,,
4563,1683129600,,,,55.0,0.0
4564,1683136800,18.5,78.0,1023.4,,
4565,1683151200,,,,85.0,0.0
4566,1683169200,,,,89.0,0.0
4567,1683172800,16.7,79.0,1018.0,90.0,0.0
4568,1683183600,20.4,84.0,1016.6,,
4569,1683194400,20.4,93.0,1014.6,,
4570,1683198000,,,,63.0,0.0
4571,1683205200,,,,64.0,0.0
4572,1683208800,,,,66.0,0.0
4573,1683216000,,,,72.0,0.0
4574,1683223200,13.0,190.0,1012.5,,
4575,1683234000,13.0,202.0,1013.9,,
4576,1683237600,,,,86.0,0.0
4577,1683270000,,,,85.0,0.0
4578,1683273600,,,,84.0,0.0
4579,1683298800,,,,70.0,0.0
4580,1683306000,14.8,210.0,1013.9,,
4581,1683313200,11.1,194.0,1014.7,82.0,0.0
4582,1683320400,,,,88.0,0.0
4583,1683324000,,,,89.0,0.0
4584,1683331200,9.3,181.0,1014.7,,
4585,1683360000,9.3,164.0,1014.7,,
4586,1683374400,,,,83.0,0.1
4587,1683396000,13.0,168.0,1013.4,,
4588,1683410400,9.3,176.0,1013.8,94.0,0.0
4589,1683417600,,,,95.0,0.0
4590,1683446400,,,,86.0,0.0
4591,1683450000,,,,76.0,0.1
4592,1683453600,,,,72.0,0.0
4593,1683464400,,,,61.0,0.0
4594,1683478800,9.3,286.0,1018.5,,
4595,1683493200,5.5,214.0,1019.9,,
4596,1683496800,,,,86.0,0.0
4597,1683511200,,,,93.0,0.0
4598,1683518400,9.3,216.0,1020.2,92.0,0.0
4599,1683543600,18.5,208.0,1019.5,,
4600,1683561600,,,,87.0,0.0
4601,1683572400,,,,93.0,0.5
4602,1683576000,,,,94.0,0.8
4603,1683604800,11.1,254.0,1011.9,,
4604,1683615600,13.0,277.0,1011.3,,
4605,1683630000,,,,74.0,0.0
4606,1683644400,13.0,278.0,1008.9,,
4607,1683651600,,,,82.0,0.2
4608,1683655200,11.1,280.0,1009.2,,
4609,1683673200,11.1,288.0,1010.4,,
4610,1683716400,,,,64.0,0.0
4611,1683720000,14.8,277.0,1013.0,,
4612,1683741600,11.1,274.0,1013.7,,
4613,1683770400,9.3,260.0,1015.0,,
4614,1683795600,5.5,291.0,1016.0,,
4615,1683799200,5.5,298.0,1015.9,67.0,0.1
4616,1683849600,11.1,27.0,1019.8,,
4617,1683853200,,,,98.0,0.0
4618,1683867600,16.7,13.0,1021.7,,
4619,1683878400,22.2,13.0,1022.4,86.0,0.0
4620,1683903600,27.8,13.0,1022.8,,
4621,1683907200,27.8,14.0,1022.9,,
4622,1683914400,25.9,14.0,1023.8,89.0,0.0
4623,1683928800,24.1,13.0,1024.9,,
4624,1683943200,,,,95.0,0.0
4625,1683964800,18.5,18.0,1026.6,87.0,0.0
4626,1683968400,20.4,19.0,1026.8,,
4627,1683990000,18.5,16.0,1025.3,,
4628,1684026000,9.3,4.0,1023.7,,
4629,1684029600,,,,96.0,0.0
4630,1684051200,,,,80.0,0.0
4631,1684054800,,,,72.0,0.0
4632,1684065600,7.4,293.0,1019.9,,
4633,1684087200,9.3,297.0,1017.9,,
4634,1684101600,,,,81.0,0.0
4635,1684144800,,,,59.0,0.0
4636,1684148400,,,,56.0,0.0
4637,1684155600,22.2,353.0,1020.7,,
4638,1684191600,5.5,316.0,1024.5,,
4639,1684202400,7.4,307.0,1024.6,,
4640,1684206000,7.4,310.0,1024.6,,
4641,1684227600,14.8,329.0,1024.9,,
4642,1684231200,,,,54.0,0.0
4643,1684234800,14.8,329.0,1025.0,,
4644,1684260000,11.1,340.0,1025.8,,
4645,1684278000,,,,87.0,0.0
4646,1684292400,,,,93.0,0.0
4647,1684321200,,,,58.0,0.0
4648,1684324800,,,,56.0,0.0
4649,1684335600,,,,56.0,0.0
4650,1684346400,,,,73.0,0.0
4651,1684353600,,,,83.0,0.0
4652,1684368000,5.5,126.0,1028.9,,
4653,1684389600,5.5,104.0,1029.1,,
4654,1684400400,,,,60.0,0.0
4655,1684407600,,,,55.0,0.0
4656,1684436400,,,,73.0,0.0
4657,1684443600,7.4,134.0,1028.4,82.0,0.0
4658,1684450800,,,,86.0,0.0
4659,1684458000,5.5,117.0,1028.1,,
4660,1684461600,,,,90.0,0.0
4661,1684486800,7.4,52.0,1027.5,,
4662,1684494000,9.3,46.0,1027.1,,
4663,1684515600,,,,69.0,0.0
4664,1684519200,,,,73.0,0.0
4665,1684522800,,,,75.0,0.0
4666,1684526400,,,,79.0,0.0
4667,1684551600,13.0,21.0,1027.5,,
4668,1684555200,13.0,17.0,1027.2,94.0,0.0
4669,1684562400,16.7,20.0,1026.6,,
4670,1684569600,,,,75.0,0.0
4671,1684605600,16.7,46.0,1023.3,,
4672,1684612800,,,,65.0,0.0
4673,1684623600,,,,81.0,0.0
4674,1684641600,14.8,8.0,1022.8,89.0,0.0
4675,1684656000,20.4,19.0,1022.4,,
4676,1684674000,22.2,26.0,1021.2,,
4677,1684699200,14.8,10.0,1021.4,,
4678,1684710000,14.8,359.0,1020.9,,
4679,1684728000,16.7,350.0,1020.0,86.0,0.0
4680,1684731600,18.5,348.0,1020.3,,
4681,1684738800,,,,78.0,0.0
4682,1684742400,22.2,345.0,1020.9,76.0,0.0
4683,1684753200,24.1,359.0,1020.5,,
4684,1684756800,24.1,1.0,1020.6,,
4685,1684764000,24.1,3.0,1021.0,,
4686,1684778400,18.5,10.0,1022.4,,
4687,1684792800,16.7,3.0,1024.7,,
4688,1684800000,,,,84.0,0.0
4689,1684850400,14.8,25.0,1026.6,,
4690,1684854000,14.8,26.0,1026.5,55.0,0.0
4691,1684857600,,,,55.0,0.0
4692,1684868400,9.3,106.0,1026.6,,
4693,1684872000,7.4,129.0,1026.8,,
4694,1684882800,5.5,203.0,1026.9,,
4695,1684890000,7.4,236.0,1026.6,89.0,0.0
4696,1684897200,5.5,270.0,1026.3,,
4697,1684908000,,,,79.0,0.0
4698,1684911600,11.1,331.0,1026.3,,
4699,1684918800,,,,61.0,0.0
4700,1684947600,14.8,35.0,1025.0,,
4701,1684951200,,,,65.0,0.0
4702,1684958400,,,,78.0,0.0
4703,1684980000,,,,90.0,0.0
4704,1684987200,,,,90.0,0.0
4705,1685008800,,,,58.0,0.0
4706,1685016000,14.8,59.0,1029.8,54.0,0.0
4707,1685030400,,,,59.0,0.0
4708,1685037600,14.8,65.0,1030.3,,
4709,1685055600,9.3,46.0,1031.6,88.0,0.0
4710,1685080800,,,,80.0,0.0
4711,1685109600,18.5,71.0,1031.0,,
4712,1685142000,,,,87.0,0.0
4713,1685156400,,,,95.0,0.0
4714,1685163600,13.0,49.0,1029.3,,
4715,1685167200,,,,85.0,0.0
4716,1685178000,,,,63.0,0.0
4717,1685188800,,,,51.0,0.0
4718,1685199600,13.0,69.0,1024.1,,
4719,1685203200,13.0,74.0,1023.7,,
4720,1685239200,,,,90.0,0.0
4721,1685253600,,,,71.0,0.0
4722,1685257200,13.0,32.0,1023.2,62.0,0.0
4723,1685264400,,,,47.0,0.0
4724,1685268000,,,,44.0,0.0
4725,1685271600,16.7,51.0,1022.8,,
4726,1685282400,20.4,57.0,1023.0,,
4727,1685296800,18.5,56.0,1024.0,,
4728,1685332800,16.7,32.0,1027.7,,
4729,1685347200,,,,64.0,0.0
4730,1685358000,22.2,53.0,1027.9,57.0,0.0
4731,1685390400,,,,72.0,0.0
4732,1685401200,16.7,36.0,1029.3,83.0,0.0
4733,1685426400,,,,77.0,0.0
4734,1685430000,,,,72.0,0.0
4735,1685437200,22.2,46.0,1030.5,,
4736,1685458800,22.2,42.0,1028.6,,
4737,1685476800,,,,76.0,0.0
4738,1685484000,16.7,33.0,1028.7,85.0,0.0
4739,1685491200,14.8,33.0,1028.4,87.0,0.0
4740,1685498400,14.8,32.0,1028.0,90.0,0.0
4741,1685552400,,,,65.0,0.0
4742,1685559600,18.5,44.0,1025.8,,
4743,1685588400,16.7,34.0,1025.9,,
4744,1685602800,,,,78.0,0.0
4745,1685613600,,,,69.0,0.0
4746,1685635200,20.4,37.0,1024.3,,
4747,1685642400,,,,69.0,0.0
4748,1685664000,,,,80.0,0.0
4749,1685674800,,,,83.0,0.0
4750,1685696400,,,,63.0,0.0
4751,1685703600,,,,59.0,0.0
4752,1685707200,20.4,36.0,1024.5,,
4753,1685710800,20.4,36.0,1024.2,,
4754,1685718000,20.4,38.0,1023.8,,
4755,1685750400,14.8,27.0,1024.4,,
4756,1685768400,14.8,25.0,1024.3,91.0,0.0
4757,1685790000,,,,53.0,0.0
4758,1685793600,20.4,54.0,1023.2,,
4759,1685811600,,,,49.0,0.0
4760,1685836800,14.8,34.0,1024.3,,
4761,1685851200,,,,89.0,0.0
4762,1685854800,,,,85.0,0.0
4763,1685880000,,,,44.0,0.0
4764,1685890800,,,,44.0,0.0
4765,1685905200,,,,63.0,0.0
4766,1685908800,13.0,59.0,1024.9,,
4767,1685926800,13.0,30.0,1025.4,92.0,0.0
4768,1685937600,13.0,33.0,1025.2,,
4769,1685941200,,,,87.0,0.0
4770,1685944800,16.7,39.0,1025.2,,
4771,1685952000,,,,71.0,0.0
4772,1685959200,,,,61.0,0.0
4773,1685977200,,,,54.0,0.0
4774,1685984400,18.5,45.0,1023.0,,
4775,1685995200,14.8,44.0,1023.9,74.0,0.0
4776,1686020400,,,,88.0,0.0
4777,1686042000,,,,70.0,0.0
4778,1686049200,18.5,52.0,1023.4,62.0,0.0
4779,1686070800,18.5,51.0,1022.5,,
4780,1686074400,16.7,52.0,1022.8,,
4781,1686081600,14.8,49.0,1023.5,,
4782,1686099600,14.8,31.0,1023.2,,
4783,1686106800,13.0,39.0,1022.9,,
4784,1686124800,,,,72.0,0.0
4785,1686132000,,,,61.0,0.0
4786,1686135600,,,,56.0,0.0
4787,1686171600,,,,82.0,0.0
4788,1686182400,14.8,44.0,1021.1,,
4789,1686189600,14.8,44.0,1020.5,,
4790,1686193200,14.8,46.0,1020.3,,
4791,1686200400,14.8,49.0,1020.1,,
4792,1686204000,,,,85.0,0.0
4793,1686236400,,,,50.0,0.0
4794,1686240000,18.5,71.0,1016.3,,
4795,1686243600,18.5,70.0,1016.3,,
4796,1686254400,,,,68.0,0.0
4797,1686265200,,,,85.0,0.0
4798,1686276000,16.7,49.0,1015.6,,
4799,1686304800,,,,59.0,0.0
4800,1686315600,,,,48.0,0.0
4801,1686326400,,,,51.0,0.0
4802,1686355200,,,,84.0,0.0
4803,1686380400,,,,65.0,0.0
4804,1686394800,18.5,103.0,1013.1,,
4805,1686402000,20.4,106.0,1012.8,,
4806,1686438000,13.0,61.0,1014.4,,
4807,1686452400,,,,79.0,0.0
4808,1686456000,,,,78.0,0.0
4809,1686466800,,,,64.0,0.0
4810,1686470400,,,,57.0,0.0
4811,1686477600,,,,48.0,0.0
4812,1686484800,13.0,118.0,1014.0,,
4813,1686499200,14.8,130.0,1013.7,,
4814,1686502800,13.0,126.0,1013.9,,
4815,1686506400,,,,60.0,0.0
4816,1686524400,7.4,54.0,1014.9,,
4817,1686531600,7.4,58.0,1014.6,,
4818,1686535200,7.4,59.0,1014.5,90.0,0.0
4819,1686542400,5.5,54.0,1014.6,,
4820,1686556800,,,,70.0,0.0
4821,1686560400,,,,64.0,0.0
4822,1686567600,9.3,156.0,1015.0,,
4823,1686603600,9.3,51.0,1015.1,,
4824,1686607200,11.1,43.0,1015.1,,
4825,1686614400,11.1,36.0,1014.9,,
4826,1686639600,,,,67.0,0.0
4827,1686643200,16.7,37.0,1014.1,59.0,0.0
4828,1686646800,14.8,44.0,1013.8,,
4829,1686668400,,,,33.0,0.0
4830,1686675600,,,,38.0,0.0
4831,1686679200,,,,42.0,0.0
4832,1686686400,14.8,54.0,1016.0,56.0,0.0
4833,1686715200,14.8,17.0,1017.2,,
4834,1686751200,,,,32.0,0.0
4835,1686754800,,,,35.0,0.0
4836,1686758400,,,,37.0,0.0
4837,1686772800,11.1,79.0,1019.4,,
4838,1686783600,9.3,46.0,1019.8,78.0,0.0
4839,1686787200,,,,80.0,0.0
4840,1686808800,,,,77.0,0.0
4841,1686826800,13.0,54.0,1020.2,,
4842,1686830400,,,,34.0,0.0
4843,1686841200,,,,35.0,0.0
4844,1686852000,,,,47.0,0.0
4845,1686855600,11.1,106.0,1020.4,54.0,0.0
4846,1686866400,,,,69.0,0.0
4847,1686870000,9.3,76.0,1020.7,,
4848,1686873600,7.4,69.0,1020.8,,
4849,1686884400,,,,83.0,0.0
4850,1686891600,7.4,48.0,1020.7,,
4851,1686906000,9.3,61.0,1020.2,,
4852,1686913200,11.1,69.0,1019.6,,
4853,1686916800,11.1,75.0,1019.2,,
4854,1686920400,11.1,80.0,1018.7,,
4855,1686934800,,,,37.0,0.0
4856,1686949200,9.3,85.0,1018.0,,
4857,1686960000,,,,71.0,0.0
4858,1686967200,9.3,78.0,1016.6,76.0,0.0
4859,1686985200,,,,63.0,0.0
4860,1686992400,9.3,100.0,1014.9,,
4861,1686999600,11.1,110.0,1014.0,47.0,0.0
4862,1687003200,11.1,115.0,1013.6,,
4863,1687014000,13.0,126.0,1012.5,,
4864,1687028400,11.1,105.0,1012.2,,
4865,1687032000,,,,71.0,0.0
4866,1687042800,,,,80.0,0.0
